Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Dir2,Full_Address,Coords,LAT,LNG
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,COMBUSTIBLES Y LUBRICANTES EL PORTAL DE ALAMOS,TERPEL,Carrera 98 No.63-39,GASOLINA EXTRA OXIGENADA,15829,A,Carrera 98 No.63-39,"Carrera 98 No.63-39, Bogota  d.c., Colombia","(4.69434, -74.12281)",4.69434,-74.12281
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,COMBUSTIBLES Y LUBRICANTES EL PORTAL DE ALAMOS,TERPEL,Carrera 98 No.63-39,BIODIESEL EXTRA,8929,A,Carrera 98 No.63-39,"Carrera 98 No.63-39, Bogota  d.c., Colombia","(4.69434, -74.12281)",4.69434,-74.12281
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL ESTRELLITA,TERPEL,CALLE 40 SUR 73 - 12,BIODIESEL EXTRA,9047,A,CALLE 40 SUR 73 - 12,"CALLE 40 SUR 73 - 12, Bogota  d.c., Colombia","(4.61422, -74.15081)",4.61422,-74.15081
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL ESTRELLITA,TERPEL,CALLE 40 SUR 73 - 12,GASOLINA CORRIENTE OXIGENADA,9397,A,CALLE 40 SUR 73 - 12,"CALLE 40 SUR 73 - 12, Bogota  d.c., Colombia","(4.61422, -74.15081)",4.61422,-74.15081
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,TERPEL CALASANZ,TERPEL,AVENIDA CARRERA 45 No. 95-71,GASOLINA EXTRA OXIGENADA,16495,A,AVENIDA CARRERA 45 No. 95-71,"AVENIDA CARRERA 45 No. 95-71, Bogota  d.c., Colombia","(4.68445, -74.05807)",4.68445,-74.05807
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,TERPEL CALASANZ,TERPEL,AVENIDA CARRERA 45 No. 95-71,GASOLINA CORRIENTE OXIGENADA,9372,A,AVENIDA CARRERA 45 No. 95-71,"AVENIDA CARRERA 45 No. 95-71, Bogota  d.c., Colombia","(4.68445, -74.05807)",4.68445,-74.05807
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,TERPEL CALASANZ,TERPEL,AVENIDA CARRERA 45 No. 95-71,BIODIESEL EXTRA,9152,A,AVENIDA CARRERA 45 No. 95-71,"AVENIDA CARRERA 45 No. 95-71, Bogota  d.c., Colombia","(4.68445, -74.05807)",4.68445,-74.05807
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO ERMITA CAPILLA,MOBIL,TRANSVERSAL 14 No. 45-25 SUR,GASOLINA CORRIENTE OXIGENADA,9370,A,TRANSVERSAL 14 No. 45-25 SUR,"TRANSVERSAL 14 No. 45-25 SUR, Bogota  d.c., Colombia","(4.56833, -74.11804)",4.56833,-74.11804
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO ERMITA CAPILLA,MOBIL,TRANSVERSAL 14 No. 45-25 SUR,BIODIESEL EXTRA,9290,A,TRANSVERSAL 14 No. 45-25 SUR,"TRANSVERSAL 14 No. 45-25 SUR, Bogota  d.c., Colombia","(4.56833, -74.11804)",4.56833,-74.11804
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,GASOLINA CORRIENTE OXIGENADA,9370,A,CALLE 22C No. 68D-20,"CALLE 22C No. 68D-20, Bogota  d.c., Colombia","(4.65208, -74.11276)",4.65208,-74.11276
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,GASOLINA EXTRA OXIGENADA,17530,A,CALLE 22C No. 68D-20,"CALLE 22C No. 68D-20, Bogota  d.c., Colombia","(4.65208, -74.11276)",4.65208,-74.11276
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,BIODIESEL EXTRA,9260,A,CALLE 22C No. 68D-20,"CALLE 22C No. 68D-20, Bogota  d.c., Colombia","(4.65208, -74.11276)",4.65208,-74.11276
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO COMUNEROS,MOBIL,AVENIDA CALLE 6 No. 19 - 11,BIODIESEL EXTRA,9290,A,AVENIDA CALLE 6 No. 19 - 11,"AVENIDA CALLE 6 No. 19 - 11, Bogota  d.c., Colombia","(4.60008, -74.0897)",4.60008,-74.0897
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO COMUNEROS,MOBIL,AVENIDA CALLE 6 No. 19 - 11,GASOLINA EXTRA OXIGENADA,17130,A,AVENIDA CALLE 6 No. 19 - 11,"AVENIDA CALLE 6 No. 19 - 11, Bogota  d.c., Colombia","(4.60008, -74.0897)",4.60008,-74.0897
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO COMUNEROS,MOBIL,AVENIDA CALLE 6 No. 19 - 11,GASOLINA CORRIENTE OXIGENADA,9530,A,AVENIDA CALLE 6 No. 19 - 11,"AVENIDA CALLE 6 No. 19 - 11, Bogota  d.c., Colombia","(4.60008, -74.0897)",4.60008,-74.0897
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS,MOBIL,CALLE 145 No. 21-93,GASOLINA EXTRA OXIGENADA,17130,A,CALLE 145 No. 21-93,"CALLE 145 No. 21-93, Bogota  d.c., Colombia","(4.72698, -74.04981)",4.72698,-74.04981
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS,MOBIL,CALLE 145 No. 21-93,GASOLINA CORRIENTE OXIGENADA,9330,A,CALLE 145 No. 21-93,"CALLE 145 No. 21-93, Bogota  d.c., Colombia","(4.72698, -74.04981)",4.72698,-74.04981
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS,MOBIL,CALLE 145 No. 21-93,BIODIESEL EXTRA,10710,A,CALLE 145 No. 21-93,"CALLE 145 No. 21-93, Bogota  d.c., Colombia","(4.72698, -74.04981)",4.72698,-74.04981
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO LAS VEGAS,PETROBRAS,AVENIDA CARRERA 45 No. 164-74,BIODIESEL EXTRA,9150,A,AVENIDA CARRERA 45 No. 164-74,"AVENIDA CARRERA 45 No. 164-74, Bogota  d.c., Colombia","(4.74655, -74.04676)",4.74655,-74.04676
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO LAS VEGAS,PETROBRAS,AVENIDA CARRERA 45 No. 164-74,GASOLINA CORRIENTE OXIGENADA,9320,A,AVENIDA CARRERA 45 No. 164-74,"AVENIDA CARRERA 45 No. 164-74, Bogota  d.c., Colombia","(4.74655, -74.04676)",4.74655,-74.04676
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO LAS VEGAS,PETROBRAS,AVENIDA CARRERA 45 No. 164-74,GASOLINA EXTRA OXIGENADA,16900,A,AVENIDA CARRERA 45 No. 164-74,"AVENIDA CARRERA 45 No. 164-74, Bogota  d.c., Colombia","(4.74655, -74.04676)",4.74655,-74.04676
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LA TEXANA,MOBIL,AUTOPISTA NORTE No. 192-18-30,BIODIESEL EXTRA,9152,A,AUTOPISTA NORTE No. 192-18-30,"AUTOPISTA NORTE No. 192-18-30, Bogota  d.c., Colombia","(4.68028, -74.05778)",4.68028,-74.05778
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LA TEXANA,MOBIL,AUTOPISTA NORTE No. 192-18-30,GASOLINA CORRIENTE OXIGENADA,9372,A,AUTOPISTA NORTE No. 192-18-30,"AUTOPISTA NORTE No. 192-18-30, Bogota  d.c., Colombia","(4.68028, -74.05778)",4.68028,-74.05778
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LA TEXANA,MOBIL,AUTOPISTA NORTE No. 192-18-30,GASOLINA EXTRA OXIGENADA,16699,A,AUTOPISTA NORTE No. 192-18-30,"AUTOPISTA NORTE No. 192-18-30, Bogota  d.c., Colombia","(4.68028, -74.05778)",4.68028,-74.05778
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,BIODIESEL EXTRA,9340,A,AVENIDA CARRERA 50 No. 19-21,"AVENIDA CARRERA 50 No. 19-21, Bogota  d.c., Colombia","(4.63364, -74.10241)",4.63364,-74.10241
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,GASOLINA EXTRA OXIGENADA,16810,A,AVENIDA CARRERA 50 No. 19-21,"AVENIDA CARRERA 50 No. 19-21, Bogota  d.c., Colombia","(4.63364, -74.10241)",4.63364,-74.10241
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,GASOLINA CORRIENTE OXIGENADA,9530,A,AVENIDA CARRERA 50 No. 19-21,"AVENIDA CARRERA 50 No. 19-21, Bogota  d.c., Colombia","(4.63364, -74.10241)",4.63364,-74.10241
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AVENIDA 68,MOBIL,AVENIDA CARRERA 68 No. 20-55 SUR,BIODIESEL EXTRA,8940,A,AVENIDA CARRERA 68 No. 20-55 SUR,"AVENIDA CARRERA 68 No. 20-55 SUR, Bogota  d.c., Colombia","(4.64444, -74.11146)",4.64444,-74.11146
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AVENIDA 68,MOBIL,AVENIDA CARRERA 68 No. 20-55 SUR,GASOLINA EXTRA OXIGENADA,16800,A,AVENIDA CARRERA 68 No. 20-55 SUR,"AVENIDA CARRERA 68 No. 20-55 SUR, Bogota  d.c., Colombia","(4.64444, -74.11146)",4.64444,-74.11146
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AVENIDA 68,MOBIL,AVENIDA CARRERA 68 No. 20-55 SUR,GASOLINA CORRIENTE OXIGENADA,9490,A,AVENIDA CARRERA 68 No. 20-55 SUR,"AVENIDA CARRERA 68 No. 20-55 SUR, Bogota  d.c., Colombia","(4.64444, -74.11146)",4.64444,-74.11146
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AMERICANA,MOBIL,AVENIDA CALLE 13 No. 57-24,GASOLINA EXTRA OXIGENADA,17130,A,AVENIDA CALLE 13 No. 57-24,"AVENIDA CALLE 13 No. 57-24, Bogota  d.c., Colombia","(4.63114, -74.11064)",4.63114,-74.11064
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AMERICANA,MOBIL,AVENIDA CALLE 13 No. 57-24,GASOLINA CORRIENTE OXIGENADA,9330,A,AVENIDA CALLE 13 No. 57-24,"AVENIDA CALLE 13 No. 57-24, Bogota  d.c., Colombia","(4.63114, -74.11064)",4.63114,-74.11064
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AMERICANA,MOBIL,AVENIDA CALLE 13 No. 57-24,BIODIESEL EXTRA,9190,A,AVENIDA CALLE 13 No. 57-24,"AVENIDA CALLE 13 No. 57-24, Bogota  d.c., Colombia","(4.63114, -74.11064)",4.63114,-74.11064
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICIOS AL TRANSPORTE  - SERVITRANS,MOBIL,Calle 63 Sur No.80-22,BIODIESEL EXTRA,9099,A,Calle 63 Sur No.80-22,"Calle 63 Sur No.80-22, Bogota  d.c., Colombia","(4.60739, -74.18354)",4.60739,-74.18354
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICIOS AL TRANSPORTE  - SERVITRANS,MOBIL,Calle 63 Sur No.80-22,GASOLINA CORRIENTE OXIGENADA,9279,A,Calle 63 Sur No.80-22,"Calle 63 Sur No.80-22, Bogota  d.c., Colombia","(4.60739, -74.18354)",4.60739,-74.18354
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVIMOBIL TEUSAQUILLO,MOBIL,AVENIDA CALLE 34 No. 24 - 05,GASOLINA EXTRA OXIGENADA,9600,A,AVENIDA CALLE 34 No. 24 - 05,"AVENIDA CALLE 34 No. 24 - 05, Bogota  d.c., Colombia","(4.62416, -74.07588)",4.62416,-74.07588
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVIMOBIL TEUSAQUILLO,MOBIL,AVENIDA CALLE 34 No. 24 - 05,GASOLINA CORRIENTE OXIGENADA,9272,A,AVENIDA CALLE 34 No. 24 - 05,"AVENIDA CALLE 34 No. 24 - 05, Bogota  d.c., Colombia","(4.62416, -74.07588)",4.62416,-74.07588
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVIMOBIL TEUSAQUILLO,MOBIL,AVENIDA CALLE 34 No. 24 - 05,BIODIESEL EXTRA,9000,A,AVENIDA CALLE 34 No. 24 - 05,"AVENIDA CALLE 34 No. 24 - 05, Bogota  d.c., Colombia","(4.62416, -74.07588)",4.62416,-74.07588
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION BIOMAX SAN RAFAEL ARCANGEL,BIOMAX,CALLE 130 No. 45-34,BIODIESEL EXTRA,8890,A,CALLE 130 No. 45-34,"CALLE 130 No. 45-34, Bogota  d.c., Colombia","(4.71653, -74.05297)",4.71653,-74.05297
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION BIOMAX SAN RAFAEL ARCANGEL,BIOMAX,CALLE 130 No. 45-34,GASOLINA CORRIENTE OXIGENADA,9190,A,CALLE 130 No. 45-34,"CALLE 130 No. 45-34, Bogota  d.c., Colombia","(4.71653, -74.05297)",4.71653,-74.05297
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION BIOMAX SAN RAFAEL ARCANGEL,BIOMAX,CALLE 130 No. 45-34,GASOLINA EXTRA OXIGENADA,17150,A,CALLE 130 No. 45-34,"CALLE 130 No. 45-34, Bogota  d.c., Colombia","(4.71653, -74.05297)",4.71653,-74.05297
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS BIOMAX TINTAL,BIOMAX,AVENIDA CALLE 54 SUR No 89A-55,BIODIESEL EXTRA,9147,A,AVENIDA CALLE 54 SUR No 89A-55,"AVENIDA CALLE 54 SUR No 89A-55, Bogota  d.c., Colombia","(4.6322, -74.185)",4.6322,-74.185
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS BIOMAX TINTAL,BIOMAX,AVENIDA CALLE 54 SUR No 89A-55,GASOLINA CORRIENTE OXIGENADA,9475,A,AVENIDA CALLE 54 SUR No 89A-55,"AVENIDA CALLE 54 SUR No 89A-55, Bogota  d.c., Colombia","(4.6322, -74.185)",4.6322,-74.185
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SAN JOSE DE QUITO,TERPEL,CARRERA 30 No. 71 - 26,GASOLINA CORRIENTE OXIGENADA,9477,A,CARRERA 30 No. 71 - 26,"CARRERA 30 No. 71 - 26, Bogota  d.c., Colombia","(4.66587, -74.07455)",4.66587,-74.07455
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SAN JOSE DE QUITO,TERPEL,CARRERA 30 No. 71 - 26,BIODIESEL EXTRA,9247,A,CARRERA 30 No. 71 - 26,"CARRERA 30 No. 71 - 26, Bogota  d.c., Colombia","(4.66587, -74.07455)",4.66587,-74.07455
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SAN JOSE DE QUITO,TERPEL,CARRERA 30 No. 71 - 26,GASOLINA EXTRA OXIGENADA,16370,A,CARRERA 30 No. 71 - 26,"CARRERA 30 No. 71 - 26, Bogota  d.c., Colombia","(4.66587, -74.07455)",4.66587,-74.07455
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO COUNTRY,MOBIL,AVENIDA 19 No. 127C-50,GASOLINA EXTRA OXIGENADA,16230,A,AVENIDA 19 No. 127C-50,"AVENIDA 19 No. 127C-50, Bogota  d.c., Colombia","(4.71114, -74.04839)",4.71114,-74.04839
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO COUNTRY,MOBIL,AVENIDA 19 No. 127C-50,GASOLINA CORRIENTE OXIGENADA,9284,A,AVENIDA 19 No. 127C-50,"AVENIDA 19 No. 127C-50, Bogota  d.c., Colombia","(4.71114, -74.04839)",4.71114,-74.04839
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO COUNTRY,MOBIL,AVENIDA 19 No. 127C-50,BIODIESEL EXTRA,9340,A,AVENIDA 19 No. 127C-50,"AVENIDA 19 No. 127C-50, Bogota  d.c., Colombia","(4.71114, -74.04839)",4.71114,-74.04839
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO SAN RAFAEL,BIOMAX,TRANSVERSAL 46 No.5C-23,BIODIESEL EXTRA,9235,A,TRANSVERSAL 46 No.5C-23,"TRANSVERSAL 46 No.5C-23, Bogota  d.c., Colombia","(4.62183, -74.11015)",4.62183,-74.11015
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO SAN RAFAEL,BIOMAX,TRANSVERSAL 46 No.5C-23,GASOLINA CORRIENTE OXIGENADA,9479,A,TRANSVERSAL 46 No.5C-23,"TRANSVERSAL 46 No.5C-23, Bogota  d.c., Colombia","(4.62183, -74.11015)",4.62183,-74.11015
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,COMPAÑIA MULTINACIONAL DE TRANSPORTE MASIVO SAS CMTM SAS O CONNEXION MOVIL,TERPEL,AVENIDA CALLE 57R SUR No. 72F-50,BIODIESEL EXTRA,7924,A,AVENIDA CALLE 57R SUR No. 72F-50,"AVENIDA CALLE 57R SUR No. 72F-50, Bogota  d.c., Colombia","(4.59662, -74.17924)",4.59662,-74.17924
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO CORDOBA 137 A,MOBIL,AVENIDA CALLE 138 No. 53A-01,GASOLINA CORRIENTE OXIGENADA,9450,A,AVENIDA CALLE 138 No. 53A-01,"AVENIDA CALLE 138 No. 53A-01, Bogota  d.c., Colombia","(4.72662, -74.06064)",4.72662,-74.06064
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO CORDOBA 137 A,MOBIL,AVENIDA CALLE 138 No. 53A-01,BIODIESEL EXTRA,8799,A,AVENIDA CALLE 138 No. 53A-01,"AVENIDA CALLE 138 No. 53A-01, Bogota  d.c., Colombia","(4.72662, -74.06064)",4.72662,-74.06064
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS PETROBRAS LA PALMA,PETROBRAS,CARRERA 68 No. 13-87,GASOLINA EXTRA OXIGENADA,16490,A,CARRERA 68 No. 13-87,"CARRERA 68 No. 13-87, Bogota  d.c., Colombia","(4.67192, -74.05281)",4.67192,-74.05281
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS PETROBRAS LA PALMA,PETROBRAS,CARRERA 68 No. 13-87,GASOLINA CORRIENTE OXIGENADA,8759,A,CARRERA 68 No. 13-87,"CARRERA 68 No. 13-87, Bogota  d.c., Colombia","(4.67192, -74.05281)",4.67192,-74.05281
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS PETROBRAS LA PALMA,PETROBRAS,CARRERA 68 No. 13-87,BIODIESEL EXTRA,8689,A,CARRERA 68 No. 13-87,"CARRERA 68 No. 13-87, Bogota  d.c., Colombia","(4.67192, -74.05281)",4.67192,-74.05281
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ARBOSERVICE,TEXACO,CALLE 13 No. 65-18,GASOLINA EXTRA OXIGENADA,16950,A,CALLE 13 No. 65-18,"CALLE 13 No. 65-18, Bogota  d.c., Colombia","(4.60124, -74.06712)",4.60124,-74.06712
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ARBOSERVICE,TEXACO,CALLE 13 No. 65-18,GASOLINA CORRIENTE OXIGENADA,9370,A,CALLE 13 No. 65-18,"CALLE 13 No. 65-18, Bogota  d.c., Colombia","(4.60124, -74.06712)",4.60124,-74.06712
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ARBOSERVICE,TEXACO,CALLE 13 No. 65-18,BIODIESEL EXTRA,9150,A,CALLE 13 No. 65-18,"CALLE 13 No. 65-18, Bogota  d.c., Colombia","(4.60124, -74.06712)",4.60124,-74.06712
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TEXACO NQS,TEXACO,Avenida 30 No 75-56,GASOLINA EXTRA OXIGENADA,15990,A,Avenida 30 No 75-56,"Avenida 30 No 75-56, Bogota  d.c., Colombia","(4.59959, -74.10589)",4.59959,-74.10589
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TEXACO NQS,TEXACO,Avenida 30 No 75-56,GASOLINA CORRIENTE OXIGENADA,9280,A,Avenida 30 No 75-56,"Avenida 30 No 75-56, Bogota  d.c., Colombia","(4.59959, -74.10589)",4.59959,-74.10589
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ORION,MOBIL,AUTOPISTA NORTE No. 166-73,GASOLINA CORRIENTE OXIGENADA,9237,A,AUTOPISTA NORTE No. 166-73,"AUTOPISTA NORTE No. 166-73, Bogota  d.c., Colombia","(4.74812, -74.04661)",4.74812,-74.04661
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ORION,MOBIL,AUTOPISTA NORTE No. 166-73,BIODIESEL EXTRA,10299,A,AUTOPISTA NORTE No. 166-73,"AUTOPISTA NORTE No. 166-73, Bogota  d.c., Colombia","(4.74812, -74.04661)",4.74812,-74.04661
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ORION,MOBIL,AUTOPISTA NORTE No. 166-73,GASOLINA EXTRA OXIGENADA,16449,A,AUTOPISTA NORTE No. 166-73,"AUTOPISTA NORTE No. 166-73, Bogota  d.c., Colombia","(4.74812, -74.04661)",4.74812,-74.04661
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ ANTARES,TEXACO,AUTOPISTA NORTE No 222-79,BIODIESEL EXTRA,9150,A,AUTOPISTA NORTE No 222-79,"AUTOPISTA NORTE No 222-79, Bogota  d.c., Colombia","(4.799, -74.03818)",4.799,-74.03818
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ ANTARES,TEXACO,AUTOPISTA NORTE No 222-79,GASOLINA EXTRA OXIGENADA,16250,A,AUTOPISTA NORTE No 222-79,"AUTOPISTA NORTE No 222-79, Bogota  d.c., Colombia","(4.799, -74.03818)",4.799,-74.03818
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ ANTARES,TEXACO,AUTOPISTA NORTE No 222-79,GASOLINA CORRIENTE OXIGENADA,9370,A,AUTOPISTA NORTE No 222-79,"AUTOPISTA NORTE No 222-79, Bogota  d.c., Colombia","(4.799, -74.03818)",4.799,-74.03818
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LA 17,MOBIL,CARRERA 27 N° 16 - 51 SUR,GASOLINA CORRIENTE OXIGENADA,9100,A,CARRERA 27 N° 16 - 51 SUR,"CARRERA 27 N° 16 - 51 SUR, Bogota  d.c., Colombia","(4.59202, -74.10644)",4.59202,-74.10644
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LA 17,MOBIL,CARRERA 27 N° 16 - 51 SUR,BIODIESEL EXTRA,8999,A,CARRERA 27 N° 16 - 51 SUR,"CARRERA 27 N° 16 - 51 SUR, Bogota  d.c., Colombia","(4.59202, -74.10644)",4.59202,-74.10644
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TEXACO 40,TEXACO,AVENIDA CALLE 26 SUR No.52-57,BIODIESEL EXTRA,9244,A,AVENIDA CALLE 26 SUR No.52-57,"AVENIDA CALLE 26 SUR No.52-57, Bogota  d.c., Colombia","(4.60635, -74.1263)",4.60635,-74.1263
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TEXACO 40,TEXACO,AVENIDA CALLE 26 SUR No.52-57,GASOLINA CORRIENTE OXIGENADA,9430,A,AVENIDA CALLE 26 SUR No.52-57,"AVENIDA CALLE 26 SUR No.52-57, Bogota  d.c., Colombia","(4.60635, -74.1263)",4.60635,-74.1263
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TEXACO 40,TEXACO,AVENIDA CALLE 26 SUR No.52-57,GASOLINA EXTRA OXIGENADA,16600,A,AVENIDA CALLE 26 SUR No.52-57,"AVENIDA CALLE 26 SUR No.52-57, Bogota  d.c., Colombia","(4.60635, -74.1263)",4.60635,-74.1263
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION SAN NICOLAS,BIOMAX,CALLE 116 No. 60-97,BIODIESEL EXTRA,9940,A,CALLE 116 No. 60-97,"CALLE 116 No. 60-97, Bogota  d.c., Colombia","(4.70015, -74.05656)",4.70015,-74.05656
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION SAN NICOLAS,BIOMAX,CALLE 116 No. 60-97,GASOLINA CORRIENTE OXIGENADA,11770,A,CALLE 116 No. 60-97,"CALLE 116 No. 60-97, Bogota  d.c., Colombia","(4.70015, -74.05656)",4.70015,-74.05656
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION SAN NICOLAS,BIOMAX,CALLE 116 No. 60-97,GASOLINA EXTRA OXIGENADA,9540,A,CALLE 116 No. 60-97,"CALLE 116 No. 60-97, Bogota  d.c., Colombia","(4.70015, -74.05656)",4.70015,-74.05656
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIONDE SERVICIO LAS FLORES,MOBIL,Calle 25 Sur No.86-50,GASOLINA CORRIENTE OXIGENADA,8958,A,Calle 25 Sur No.86-50,"Calle 25 Sur No.86-50, Bogota  d.c., Colombia","(4.63915, -74.15992)",4.63915,-74.15992
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIONDE SERVICIO LAS FLORES,MOBIL,Calle 25 Sur No.86-50,BIODIESEL EXTRA,8786,A,Calle 25 Sur No.86-50,"Calle 25 Sur No.86-50, Bogota  d.c., Colombia","(4.63915, -74.15992)",4.63915,-74.15992
